,Acres Burned,Latitude,Longitude,Incident Start,County,Cause Type,Start Date
918,100.0,35.56922,-120.12441,2018-05-24T10:43:00Z,San Luis Obispo,,2018-05-24
919,108.0,36.75581,-119.42172,2018-05-26T14:52:00Z,Fresno,,2018-05-26
920,16.0,37.21803,-121.76828,2018-05-27T17:05:00Z,Santa Clara,,2018-05-27
921,10.0,33.53924,-116.10231,2018-05-28T07:23:00Z,Riverside,,2018-05-28
922,75.0,39.65578,-122.58666,2018-05-28T17:33:00Z,Glenn,,2018-05-28
923,63.0,37.32744,-121.10903,2018-05-29T12:58:00Z,Stanislaus,,2018-05-29
924,25.0,35.71859,-120.64028,2018-05-29T13:11:00Z,San Luis Obispo,,2018-05-29
925,484.0,37.75375,-121.57918,2018-05-30T13:21:00Z,Alameda,Wildfire,2018-05-30
926,14.0,38.64953,-122.01762,2018-06-01T13:31:00Z,Yolo,,2018-06-01
927,127.0,39.46543,-122.65582,2018-06-01T15:20:00Z,Glenn,,2018-06-01
928,23.0,40.201826,-122.29388,2018-06-01T16:07:00Z,Tehama,,2018-06-01
929,23.0,37.99113,-121.86473,2018-06-02T12:42:00Z,Contra Costa,,2018-06-02
930,175.0,33.55132,-117.72044,2018-06-02T13:07:00Z,Orange,,2018-06-02
931,10.0,33.45014,-117.22215,2018-06-02T15:53:00Z,Riverside,,2018-06-02
932,13.0,36.10499,-120.55324,2018-06-02T09:55:00Z,Fresno,,2018-06-02
933,10.0,39.80827,-122.3307,2018-06-03T08:55:00Z,Tehama,,2018-06-03
934,11.0,33.47413,-117.31468,2018-06-03T13:38:00Z,Riverside,,2018-06-03
935,17.0,33.742,-117.28189,2018-06-03T14:17:00Z,Riverside,,2018-06-03
936,35.0,36.83036,-121.36446,2018-06-03T15:09:00Z,San Benito,,2018-06-03
937,12.0,35.75737,-120.91793,2018-06-03T16:11:00Z,San Luis Obispo,,2018-06-03
938,37.0,41.58233,-122.33769,2018-06-03T16:14:00Z,Siskiyou,,2018-06-03
939,38.0,32.78031,-117.06782,2018-06-03T16:16:00Z,San Diego,,2018-06-03
940,10.0,32.75072,-116.92404,2018-06-03T18:23:00Z,San Diego,,2018-06-03
941,1352.0,34.5486,-118.31138,2018-06-04T12:40:00Z,Los Angeles,,2018-06-04
942,12.0,41.64805,-122.98442,2018-06-04T15:08:00Z,Siskiyou,,2018-06-04
943,1314.0,36.40755,-120.99322,2018-06-04T17:01:00Z,San Benito,,2018-06-04
944,513.0,36.378333,-120.901167,2018-06-04T17:30:00Z,San Benito,,2018-06-04
945,300.0,37.10181,-119.623981,2018-06-04T17:44:00Z,Madera,,2018-06-04
946,64.0,36.64832,-121.03253,2018-06-04T23:17:00Z,San Benito,,2018-06-04
947,10.0,38.245151,-122.44408,2018-06-05T13:03:00Z,Sonoma,,2018-06-05
948,12.0,33.40769,-117.22974,2018-06-05T13:45:00Z,San Diego,,2018-06-05
949,265.0,32.63046,-116.46674,2018-06-06T09:46:00Z,San Diego,,2018-06-06
950,62.0,38.24033,-121.09199,2018-06-11T12:16:00Z,San Joaquin,,2018-06-11
951,200.0,37.33924,-120.24315,2018-06-07T18:04:00Z,Merced,,2018-06-07
952,2956.0,39.94355,-122.3571,2018-06-09T14:10:00Z,Tehama,,2018-06-09
953,2290.0,39.64978,-122.58218,2018-06-09T15:32:00Z,Glenn,,2018-06-09
954,12.0,37.97638,-122.5275,2018-06-09T15:30:00Z,Marin,,2018-06-09
955,175.0,37.97638,-122.5275,2018-06-09T14:45:00Z,Los Angeles,,2018-06-09
956,96.0,35.9352,-121.11936,2018-06-09T15:31:00Z,Monterey,,2018-06-09
957,215.0,36.37532,-120.862579,2018-06-12T15:06:00Z,San Benito,,2018-06-12
958,60.0,35.663607,-120.670311,2018-06-13T12:38:00Z,San Luis Obispo,,2018-06-13
959,155.0,33.787838,-117.746625,2018-06-11T17:04:00Z,Orange,,2018-06-11
960,154.0,33.925862,-117.654299,2018-06-12T14:22:00Z,Riverside,,2018-06-12
961,20.0,34.110516,-118.427886,2018-06-12T14:56:00Z,Los Angeles,,2018-06-12
962,70.0,40.394073,-122.135924,2018-06-13T21:06:00Z,Tehama,,2018-06-13
963,20.0,33.524412,-116.821724,2018-06-14T17:02:00Z,Riverside,,2018-06-14
964,20.0,39.602703,-121.617698,2018-06-14T15:18:00Z,Butte,,2018-06-14
965,60.0,35.58354,-120.624135,2018-06-14T17:23:00Z,San Luis Obispo,,2018-06-14
966,646.0,40.3768,-120.36403,2018-06-14T17:45:00Z,Lassen,,2018-06-14
967,4563.0,37.39339,-120.34207,2018-06-15T10:34:00Z,Merced,,2018-06-15
968,60.0,37.14663,-119.91223,2018-06-15T11:46:00Z,Madera,,2018-06-15
969,53.0,37.47677,-119.84299,2018-06-15T13:37:00Z,Mariposa,,2018-06-15
970,40.0,39.549167,-121.521111,2018-06-16T11:47:00Z,Butte,,2018-06-16
971,32.0,38.886518,-122.476381,2018-06-16T14:04:00Z,Lake,,2018-06-16
972,25.0,38.015323,-121.998967,2018-06-16T15:10:00Z,Contra Costa,,2018-06-16
973,17.0,38.265645,-120.892404,2018-06-17T13:58:00Z,Amador,,2018-06-17
974,1202.0,38.834395,-119.416746,2018-06-17T11:44:00Z,,,2018-06-17
975,20.0,37.627119,-121.806775,2018-06-17T15:56:00Z,Alameda,,2018-06-17
976,185.0,37.05876,-121.176354,2018-06-17T15:09:00Z,Merced,,2018-06-17
977,115.0,37.707234,-120.199162,2018-06-18T12:30:00Z,Mariposa,,2018-06-18
978,40.0,37.779209,-121.908976,2018-06-19T15:19:00Z,Contra Costa,,2018-06-19
979,10.0,35.77017,-120.57833,2018-06-19T16:06:00Z,Monterey,,2018-06-19
980,1500.0,35.73629,-120.75593,2018-06-20T18:22:00Z,San Luis Obispo,,2018-06-20
981,10.0,35.05747,-120.39295,2018-06-21T16:45:00Z,San Luis Obispo,Wildfire,2018-06-21
982,328.0,40.52909,-122.17457,2018-06-23T12:54:00Z,Shasta,,2018-06-23
983,3392.0,40.35068,-121.77867,2018-06-23T11:38:00Z,Tehama,,2018-06-23
984,170.0,40.12791,-122.19792,2018-06-23T13:15:00Z,Tehama,,2018-06-23
985,268.0,40.18395,-122.27574,2018-06-23T12:52:00Z,Tehama,Wildfire,2018-06-23
986,15180.0,39.0674,-122.59848,2018-06-23T17:21:00Z,Lake,Wildfire,2018-06-23
987,62.0,34.53765,-118.75495,2018-06-23T19:39:00Z,Los Angeles,,2018-06-23
988,75.0,39.2976,-122.512012,2018-07-04T13:14:00Z,Colusa,,2018-07-04
989,95.0,35.1234,-118.72905,2018-06-29T17:53:00Z,Kern,,2018-06-29
990,1678.0,40.50318,-122.42308,2018-06-24T12:29:00Z,Shasta,,2018-06-24
991,163.0,37.80785,-120.30187,2018-06-24T13:54:00Z,Tuolumne,,2018-06-24
992,80.0,37.95766,-120.68902,2018-06-24T15:28:00Z,Calaveras,Wildfire,2018-06-24
993,68.0,37.08529,-121.09354,2018-06-24T16:11:00Z,Merced,,2018-06-24
994,90.0,39.038859,-123.38493,2018-07-05T15:12:00Z,Mendocino,,2018-07-05
995,11789.0,38.052055,-120.945482,2018-06-29T15:11:00Z,San Joaquin,Wildfire,2018-06-29
996,10.0,39.6139,-121.954098,2018-06-29T11:44:00Z,Butte,,2018-06-29
997,300.0,40.60402,-122.9144,2018-06-28T18:01:00Z,Trinity,,2018-06-28
998,375.0,35.95515,-120.86256,2018-06-26T07:11:00Z,Monterey,,2018-06-26
999,4064.0,37.571,-119.118,2018-06-11T12:00:00Z,Madera,,2018-06-11
1000,76.0,36.696879,-119.304499,2018-06-27T12:39:00Z,Fresno,,2018-06-27
1001,460.0,39.59872,-121.78208,2018-06-26T12:56:00Z,Butte,,2018-06-26
1002,260.0,35.33916,-120.71488,2018-06-26T11:16:00Z,San Luis Obispo,,2018-06-26
1003,383.0,40.316137,-120.45053,2018-06-27T15:09:00Z,Lassen,Wildfire,2018-06-27
1004,63.0,41.83359,-122.99272,2018-06-27T19:46:00Z,Siskiyou,,2018-06-27
1005,191.0,39.491737,-121.637759,2018-07-04T13:30:00Z,Butte,,2018-07-04
1006,30.0,38.595865,-121.17693,2018-06-29T15:46:00Z,Sacramento,,2018-06-29
1007,268.0,37.94714,-121.9921,2018-06-29T16:06:00Z,Contra Costa,,2018-06-29
1008,70.0,37.66074,-121.67144,2018-06-29T20:59:00Z,Santa Clara,,2018-06-29
1009,33.0,34.17711,-117.15381,2018-06-30T12:12:00Z,San Bernardino,,2018-06-30
1010,90000.0,38.80583,-122.18183,2018-06-30T14:12:00Z,"Napa, Yolo",Wildfire,2018-06-30
1011,63.0,33.56349,-116.732032,2018-07-04T14:20:00Z,Riverside,,2018-07-04
1012,33.0,40.00293,-122.44008,2018-07-14T20:40:00Z,Tehama,,2018-07-14
1013,12.0,37.22791,-119.50461,2018-07-10T17:31:00Z,Madera,,2018-07-10
1014,215.0,41.085,-123.051,2018-07-01T18:13:00Z,Siskiyou,,2018-07-01
1015,504.0,32.833674,-116.7311,2018-07-06T23:39:00Z,San Diego,Wildfire,2018-07-06
1016,45.0,37.86339,-122.12351,2018-07-02T14:25:00Z,Contra Costa,,2018-07-02
1017,10.0,32.619855,-116.764733,2018-07-06T10:11:00Z,San Diego,,2018-07-06
1018,316.0,38.539806,-121.059979,2018-07-04T17:09:00Z,El Dorado,,2018-07-04
1019,38008.0,41.893332,-122.534655,2018-07-05T12:31:00Z,Siskiyou,Wildfire,2018-07-05
1020,825.0,38.42623,-120.95408,2018-07-06T14:42:00Z,Amador,Wildfire,2018-07-06
1021,1350.0,34.095568,-116.958806,2018-07-06T13:29:00Z,San Bernardino,,2018-07-06
1022,2100.0,41.29363,-120.11461,2018-07-13T22:03:00Z,Modoc,,2018-07-13
1023,113.0,34.463889,-119.831389,2018-07-06T20:40:00Z,Santa Barbara,Wildfire,2018-07-06
1024,116.0,37.06367,-121.53586,2018-07-06T10:40:00Z,Santa Clara,,2018-07-06
1025,962.0,39.77124,-121.76859,2018-07-12T22:45:00Z,Butte,,2018-07-12
1026,12.0,34.171786,-117.35606,2018-07-13T14:32:00Z,San Bernardino,,2018-07-13
1027,96901.0,37.6549,-119.88581,2018-07-13T21:36:00Z,Mariposa,,2018-07-13
1028,62.0,34.86022,-118.87881,2018-07-08T13:38:00Z,Kern,,2018-07-08
1029,11.0,39.66492,-121.51772,2018-07-10T12:42:00Z,Butte,,2018-07-10
1030,70.0,37.22545,-121.79189,2018-07-10T15:08:00Z,Santa Clara,,2018-07-10
1031,51.0,37.163594,-121.702547,2018-07-10T16:45:00Z,Santa Clara,,2018-07-10
1032,52.0,41.50105,-120.61108,2018-07-14T20:46:00Z,Modoc,,2018-07-14
1033,278.0,36.65351,-121.0454,2018-07-11T16:40:00Z,San Benito,,2018-07-11
1034,2883.0,36.6734,-118.21881,2018-07-08T13:36:00Z,Inyo,,2018-07-08
1035,31.0,40.62693,-122.23449,2018-07-08T14:41:00Z,Shasta,,2018-07-08
1036,56.0,37.79718,-121.85311,2018-07-08T16:45:00Z,Contra Costa,,2018-07-08
1037,480.0,37.75646,-121.60646,2018-07-08T17:38:00Z,Alameda,,2018-07-08
1038,280.0,39.05391,-119.82242,2018-07-09T12:53:00Z,,,2018-07-09
1039,100.0,34.22526,-117.40967,2018-07-06T09:36:00Z,San Bernardino,,2018-07-06
1040,11.0,37.19817,-119.80414,2018-07-09T17:54:00Z,Madera,,2018-07-09
1041,80.0,39.06715,-122.59789,2018-07-09T16:46:00Z,Lake,Wildfire,2018-07-09
1042,856.0,40.33682,-121.93908,2018-07-09T18:30:00Z,Tehama,,2018-07-09
1043,116.0,36.59036,-120.82355,2018-07-12T12:57:00Z,San Benito,,2018-07-12
1044,14.0,39.99309,-120.02137,2018-07-14T15:00:00Z,Lassen,,2018-07-14
1045,224.0,41.70877,-122.47293,2018-07-15T09:58:00Z,Siskiyou,,2018-07-15
1046,56.0,40.95234,-121.21597,2018-07-15T11:55:00Z,Lassen,,2018-07-15
1047,16.0,41.34453,-123.85404,2018-07-15T16:14:00Z,Humboldt,,2018-07-15
1048,32.0,41.08583,-121.05722,2018-07-15T16:45:00Z,Lassen,,2018-07-15
1049,89.0,40.94666,-121.27049,2018-07-15T18:54:00Z,Lassen,,2018-07-15
1050,50.0,40.27754,-122.11375,2018-07-15T17:15:00Z,Tehama,,2018-07-15
1051,3674.0,41.07944,-123.688056,2018-08-16T09:18:00Z,Humboldt,,2018-08-16
1052,14.0,35.70086,-120.97339,2018-07-17T11:13:00Z,San Luis Obispo,,2018-07-17
1053,28.0,32.557566,-116.8663,2018-07-17T14:05:00Z,San Diego,,2018-07-17
1054,10.0,41.632373,-122.37985,2018-07-17T19:03:00Z,Siskiyou,,2018-07-17
1055,77.0,34.54305556,-120.31805556,2018-07-18T11:55:00Z,Santa Barbara,,2018-07-18
1056,822.0,38.59694444,-121.99388889,2018-07-18T14:24:00Z,Yolo,,2018-07-18
1057,43.0,39.57202,-121.43131,2018-07-19T12:00:00Z,Butte,,2018-07-19
1058,40.0,37.28365,-119.97546,2018-07-19T13:07:00Z,Mariposa,,2018-07-19
1059,13.0,33.04898,-116.78928,2018-07-20T13:07:00Z,San Diego,,2018-07-20
1060,282.0,33.836101,-117.607577,2018-07-19T17:22:00Z,Riverside,,2018-07-19
1061,63.0,40.741186,-122.649626,2018-07-20T13:26:00Z,Shasta,,2018-07-20
1062,110.0,34.62412,-120.22298,2018-07-20T14:23:00Z,Santa Barbara,,2018-07-20
1063,50.0,38.91152,-122.86854,2018-07-21T14:40:00Z,Lake,Wildfire,2018-07-21
1064,30.0,35.68539,-120.95157,2018-07-21T15:50:00Z,San Luis Obispo,,2018-07-21
1065,37.0,35.64917,-120.71907,2018-07-21T15:01:00Z,San Luis Obispo,,2018-07-21
1066,320.0,37.449425,-121.88807,2018-07-22T13:06:00Z,Santa Clara,,2018-07-22
1067,67.0,39.279833,-123.258319,2018-07-21T16:22:00Z,Mendocino,,2018-07-21
1068,34.0,36.42638,-118.70443,2018-07-19T16:25:00Z,Tulare,,2018-07-19
1069,229651.0,40.65428,-122.62357,2018-07-23T13:15:00Z,"Shasta, Trinity",Wildfire,2018-07-23
1070,128.0,34.38039,-118.60441,2018-07-23T12:55:00Z,Los Angeles,,2018-07-23
1071,40.0,33.56921,-116.154398,2018-07-23T14:55:00Z,Riverside,,2018-07-23
1072,36.0,38.981389,-122.97222,2018-09-02T14:02:00Z,Lake,,2018-09-02
1073,51.0,40.824,-121.90215,2018-07-24T15:24:00Z,Shasta,,2018-07-24
1074,167.0,40.34822,-120.82497,2018-07-24T16:02:00Z,Lassen,,2018-07-24
1075,20.0,37.07793,-121.600023,2018-07-25T16:14:00Z,Santa Clara,,2018-07-25
1076,247.0,37.89612,-121.85847,2018-07-25T14:41:00Z,Contra Costa,Wildfire,2018-07-25
1077,39.0,36.796,-121.40604,2018-07-25T14:11:00Z,San Benito,,2018-07-25
1078,34.0,37.71173,-121.55604,2018-07-25T16:05:00Z,Alameda,,2018-07-25
1079,106.0,38.8802,-123.0496,2018-08-01T15:53:00Z,Mendocino,,2018-08-01
1080,365.0,33.07892,-116.91845,2018-07-27T13:28:00Z,San Diego,,2018-07-27
1081,205.0,33.571763,-116.500058,2018-07-26T10:12:00Z,Riverside,,2018-07-26
1082,136.0,38.08424,-120.46078,2018-08-05T04:19:00Z,Calaveras,,2018-08-05
1083,22.0,37.69965,-120.0545,2018-08-04T13:57:00Z,Mariposa,Wildfire,2018-08-04
1084,30.0,37.533026,-121.79733,2018-08-04T17:32:00Z,Alameda,,2018-08-04
1085,3156.0,35.37444,-118.83556,2018-08-03T14:48:00Z,Kern,,2018-08-03
1086,410203.0,39.243283,-123.103367,2018-07-27T12:05:00Z,"Colusa, Mendocino, Glenn, Lake",Wildfire,2018-07-27
1087,100.0,36.21634,-118.82989,2018-07-27T12:14:00Z,Tulare,,2018-07-27
1088,48920.0,39.04786,-123.11971,2018-07-27T13:01:00Z,"Colusa, Lake, Mendocino",Wildfire,2018-07-27
1089,993.0,35.387408,-118.817934,2018-07-27T16:12:00Z,Kern,,2018-07-27
1090,18703.0,40.633536,-120.868091,2018-07-27T13:32:00Z,Lassen,,2018-07-27
1091,38134.0,41.95113,-123.54642,2018-07-15T18:30:00Z,,,2018-07-15
1092,36450.0,38.349,-119.929,2018-08-01T17:48:00Z,Tuolumne,,2018-08-01
1093,338.0,37.735461,-118.970443,2018-07-31T15:07:00Z,Inyo,,2018-07-31
1094,30.0,33.85852,-117.43521,2018-07-28T15:38:00Z,Riverside,,2018-07-28
1095,207.0,33.41476,-117.24044,2018-07-28T15:14:00Z,San Diego,,2018-07-28
1096,1200.0,39.186144,-121.792885,2018-07-31T17:34:00Z,Sutter,,2018-07-31
1097,135.0,38.51943,-122.18353,2018-07-28T16:30:00Z,Napa,Wildfire,2018-07-28
1098,972.0,39.82877,-123.08489,2018-07-31T15:28:00Z,Mendocino,,2018-07-31
1099,35.0,40.95673,-121.6002,2018-07-29T16:22:00Z,Shasta,,2018-07-29
1100,51.0,35.30151,-120.64398,2018-09-16T08:34:00Z,San Luis Obispo,,2018-09-16
1101,14.0,33.05737,-116.77154,2018-08-06T10:31:00Z,San Diego,,2018-08-06
1102,67.0,38.645,-120.874167,2018-08-01T13:57:00Z,El Dorado,,2018-08-01
1103,66.0,38.82128,-121.03918,2018-08-01T14:40:00Z,El Dorado,Wildfire,2018-08-01
1104,695.0,38.82426,-121.451307,2018-08-01T13:11:00Z,Placer,,2018-08-01
1105,2225.0,35.847778,-120.343056,2018-08-06T12:59:00Z,Monterey,,2018-08-06
1106,23136.0,33.69888,-117.52055,2018-08-06T13:20:00Z,Orange,Wildfire,2018-08-06
1107,35.0,33.759722,-117.460278,2018-08-06T14:19:00Z,Riverside,,2018-08-06
1108,290.0,38.061298,-120.872244,2018-08-06T16:26:00Z,Calaveras,,2018-08-06
1109,117.0,39.996944,-121.27,2018-08-07T02:11:00Z,Plumas,,2018-08-07
1110,2995.0,35.97896,-119.98329,2018-08-06T17:29:00Z,Kings,,2018-08-06
1111,45.0,38.07135,-122.76751,1969-12-31T16:00:00Z,Marin,,1969-12-31
1112,114.0,35.56888889,-118.80138889,2018-08-16T16:06:00Z,Kern,,2018-08-16
1113,46150.0,40.896,-122.219,2018-08-09T01:55:00Z,Shasta,,2018-08-09
1114,23.0,33.946896,-117.066643,2018-08-22T13:45:00Z,Riverside,,2018-08-22
1115,250.0,33.076239,-116.902985,2018-08-09T13:09:00Z,San Diego,,2018-08-09
1116,1900.0,40.99344,-121.52225,2018-08-09T14:34:00Z,Shasta,,2018-08-09
1117,10.0,38.27229,-122.26389,2018-08-09T14:21:00Z,Napa,,2018-08-09
1118,30.0,37.99618,-122.14097,2018-08-17T19:19:00Z,Contra Costa,,2018-08-17
1119,2490.0,38.69601,-122.44468,2018-09-08T14:29:00Z,Napa,,2018-09-08
1120,2162.0,38.431278,-122.043747,2018-08-10T16:57:00Z,Solano,,2018-08-10
1121,34.0,35.17156,-118.51651,2018-08-17T18:47:00Z,Kern,,2018-08-17
1122,16.0,39.10494,-121.07039,2018-08-12T14:20:00Z,Nevada,,2018-08-12
1123,100.0,33.0971179,-117.0242529,2018-08-13T14:58:00Z,San Diego,,2018-08-13
1124,700.0,36.00912,-120.82226,2018-08-11T14:12:00Z,Monterey,,2018-08-11
1125,496.0,35.79012,-118.7393,2018-08-15T17:14:00Z,Tulare,,2018-08-15
1126,39387.0,41.38544,-121.04386,2018-08-15T18:05:00Z,Modoc,,2018-08-15
1127,48.0,37.69926,-122.02805,2018-08-26T14:23:00Z,Alameda,,2018-08-26
1128,367.0,35.51777778,-118.6525,2018-08-18T15:17:00Z,Kern,,2018-08-18
1129,155.0,40.36888889,-122.89055556,2018-08-19T07:32:00Z,Shasta,,2018-08-19
1130,1014.0,35.11416667,-120.09222222,2018-08-19T13:37:00Z,Santa Barbara,,2018-08-19
1131,10.0,33.627006,-117.171731,2018-08-19T15:55:00Z,Riverside,,2018-08-19
1132,289.0,37.197039,-120.002619,2018-08-23T15:40:00Z,Madera,,2018-08-23
1133,32.0,33.97902,-117.20534,2018-08-25T11:58:00Z,Riverside,,2018-08-25
1134,88.0,37.179167,-119.431667,2018-08-27T23:19:00Z,Madera,,2018-08-27
1135,103.0,39.02017,-122.57496,2018-08-26T18:04:00Z,Lake,,2018-08-26
1136,36.0,33.640051,-117.085354,2018-08-27T10:49:00Z,Riverside,,2018-08-27
1137,166.0,34.2325,-117.846111,2018-09-09T12:10:00Z,Los Angeles,,2018-09-09
1138,60.0,38.8275,-122.3625,2018-08-30T15:44:00Z,Lake,,2018-08-30
1139,172.0,34.576944,-119.61416,2018-09-01T14:22:00Z,Santa Barbara,,2018-09-01
1140,15.0,41.52123,-120.72362,2018-09-02T14:53:00Z,Modoc,,2018-09-02
1141,125.0,34.15475,-117.244366,2018-08-31T17:58:00Z,San Bernardino,,2018-08-31
1142,63311.0,40.9425,-122.43,2018-09-05T12:51:00Z,"Shasta, Trinity",Wildfire,2018-09-05
1143,24.0,38.91842,-122.85276,2018-09-03T13:58:00Z,Lake,,2018-09-03
1144,1120.0,39.268611,-120.658333,2018-09-03T16:38:00Z,Placer,,2018-09-03
1145,150.0,38.94388,-120.92611,2018-09-04T15:03:00Z,El Dorado,,2018-09-04
1146,13.0,40.678889,-122.400556,2018-09-04T14:43:00Z,Shasta,,2018-09-04
1147,573.0,37.83388,-120.61746,2018-09-08T13:34:00Z,Tuolumne,,2018-09-08
1148,1751.0,40.616251,-123.52019,2018-09-04T15:20:00Z,Trinity,,2018-09-04
1149,6974.0,38.347395,-119.45186,2018-09-04T14:26:00Z,Mono,,2018-09-04
1150,411.0,36.35502,-121.1563,2018-09-13T15:37:00Z,Monterey,,2018-09-13
1151,152.0,38.02447,-122.727,2018-09-10T19:00:00Z,Marin,,2018-09-10
1152,200.0,34.91482,-118.92485,2018-09-12T11:25:00Z,Kern,,2018-09-12
1153,25.0,33.80406,-116.93188,2018-09-14T19:32:00Z,Riverside,,2018-09-14
1154,12.0,38.7448,-120.65672,2018-09-20T12:39:00Z,El Dorado,Wildfire,2018-09-20
1155,3380.0,34.48229,-118.60858,2018-09-22T14:30:00Z,Los Angeles,,2018-09-22
1156,360.0,37.38789,-119.68912,2018-09-22T15:44:00Z,Madera,,2018-09-22
1157,53.0,40.33642,-120.93005,2018-09-22T14:41:00Z,Lassen,,2018-09-22
1158,261.0,40.34256,-121.43025,2018-09-28T13:08:00Z,Tehama,,2018-09-28
1159,76.0,40.5939,-122.17173,2018-09-28T14:44:00Z,Shasta,,2018-09-28
1160,30.0,37.33563,-121.75815,2018-09-23T16:23:00Z,Santa Clara,,2018-09-23
1161,33.0,39.84151,-121.62168,2018-09-24T00:41:00Z,Butte,,2018-09-24
1162,53.0,34.24138,-117.42431,2018-09-26T10:56:00Z,San Bernardino,,2018-09-26
1163,150.0,35.97677,-121.24898,2018-10-02T12:32:00Z,Monterey,,2018-10-02
1164,32.0,36.938674,-119.3127769,2018-10-02T15:45:00Z,Fresno,,2018-10-02
1165,3889.0,40.22027778,-122.18,2018-10-07T12:51:00Z,Tehama,,2018-10-07
1166,63.0,37.1769444,-121.68694444,2018-10-07T12:57:00Z,Santa Clara,,2018-10-07
1167,15.0,41.94046,-122.43933,2018-10-10T21:50:00Z,Siskiyou,,2018-10-10
1168,160.0,38.45673,-121.94658,2018-10-12T11:21:00Z,Solano,,2018-10-12
1169,167.0,36.18401,-120.69955,2018-10-13T14:43:00Z,Monterey,,2018-10-13
1170,12.0,40.49618,-122.51597,2018-10-14T06:45:00Z,Shasta,,2018-10-14
1171,38.0,40.60866,-122.38366,2018-10-14T11:33:00Z,Shasta,,2018-10-14
1172,10.0,39.93427,-121.54103,2018-10-15T11:57:00Z,Butte,,2018-10-15
1173,58.0,35.17693,-120.48861,2018-10-19T14:10:00Z,San Luis Obispo,,2018-10-19
1174,120.0,36.47766,-119.10433,2018-10-24T12:18:00Z,Tulare,,2018-10-24
1175,550.0,39.36529,-121.51707,2018-10-30T14:46:00Z,Butte,,2018-10-30
1176,17.0,37.0125,-122.046,2018-11-03T21:28:00Z,Santa Cruz,,2018-11-03
1177,35.0,39.62194,-123.28774,2018-11-08T11:58:00Z,Mendocino,,2018-11-08
1178,153336.0,39.8134,-121.4347,2018-11-08T06:33:00Z,Butte,Wildfire,2018-11-08
1179,60.0,40.346652,-122.308479,2018-11-05T10:17:00Z,Tehama,,2018-11-05
1180,88.0,40.83116,-120.19336,2018-11-08T11:25:00Z,Lassen,,2018-11-08
1181,1500.0,38.21396,-121.9424,2018-11-08T13:28:00Z,Solano,,2018-11-08
1182,4381.0,34.22685,-118.93444,2018-11-08T14:03:00Z,Ventura,Wildfire,2018-11-08
1183,96949.0,34.235,-118.70128,2018-11-08T14:24:00Z,"Los Angeles, Ventura",Wildfire,2018-11-08
1184,0.0,39.71217,-121.77385,2018-11-29T23:30:00Z,Butte,Flood,2018-11-29
1185,20.0,37.81111,-121.7944,2018-11-15T13:31:00Z,Contra Costa,,2018-11-15
1186,10.0,40.888785,-124.001849,2018-11-12T17:39:00Z,Humboldt,,2018-11-12
1187,147.0,34.18075,-117.43184,2018-11-13T08:19:00Z,San Bernardino,,2018-11-13
1188,20.0,37.61158,-121.94182,2018-11-14T14:56:00Z,Alameda,,2018-11-14
1189,150.0,34.30166667,-119.09916667,2018-11-15T01:39:00Z,Ventura,,2018-11-15
1190,186.0,34.26734825,-118.64381589,2018-11-12T10:06:00Z,Ventura,Wildfire,2018-11-12
1191,10.0,37.12857,-122.12036,2018-11-16T11:01:00Z,Santa Cruz,,2018-11-16
1192,30.0,40.61805556,-123.67555556,2019-01-01T14:14:00Z,Humboldt,,2019-01-01
1193,80.0,39.24678,-121.32399,2019-06-25T13:51:09Z,Yuba,,2019-06-25
1194,161.0,35.81778,-120.09715,2019-04-28T22:20:00Z,Kings,,2019-04-28
1195,10.0,39.83958,-121.957,2019-04-30T12:20:00Z,Butte,,2019-04-30
1196,115.0,35.65189,-118.92545,2019-04-30T18:37:00Z,Kern,,2019-04-30
1197,50.0,39.85484,-121.905,2019-05-01T16:46:00Z,Butte,,2019-05-01
1198,172.0,35.03855,-119.19454,2019-05-03T15:04:00Z,Kern,,2019-05-03
1199,2500.0,35.72057,-119.62762,2019-05-07T15:47:00Z,Kern,,2019-05-07
1200,65.0,39.11536,-120.76088,2019-05-10T14:14:00Z,Placer,,2019-05-10
1201,22.0,32.557566,-116.8663,2019-05-13T18:46:00Z,San Diego,,2019-05-13
1202,130.0,33.650237,-116.172534,2019-05-18T22:53:00Z,Riverside,,2019-05-18
1203,63.0,39.98097,-122.30737,2019-05-20T10:57:00Z,Tehama,,2019-05-20
1204,26.0,33.81678,-117.18194,2019-05-20T13:50:00Z,Riverside,,2019-05-20
1205,835.0,35.30759,-119.96498,2019-05-29T17:10:00Z,San Luis Obispo,,2019-05-29
1206,121.0,36.66909,-119.3046,2019-05-29T17:18:00Z,Fresno,,2019-05-29
1207,45.0,33.69078,-114.57265,2019-05-30T12:41:00Z,Riverside,,2019-05-30
1208,144.0,37.45899,-121.22093,2019-05-30T16:19:00Z,Santa Clara,,2019-05-30
1209,55.0,33.57039,-116.1466,2019-05-29T21:06:00Z,Riverside,,2019-05-29
1210,155.0,36.28001,-119.10974,2019-06-01T15:49:00Z,Tulare,,2019-06-01
1211,257.0,36.18479,-118.99229,2019-06-02T16:12:00Z,Tulare,,2019-06-02
1212,33.0,36.23012,-118.85712,2019-06-03T12:18:00Z,Tulare,,2019-06-03
1213,25.0,36.14246,-118.80582,2019-06-03T12:18:00Z,Tulare,,2019-06-03
1214,1075.0,35.343761,-119.913717,2019-06-05T10:49:00Z,San Luis Obispo,,2019-06-05
